show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,added_year,added_month,genres,countries,Movie,TV Show
81036745,kita kita,sigrid andrea bernardo,"alessandra de rossi, empoy marquez",philippines,2018-12-15,2017,tv-pg,84 min,"international movies, romantic movies","when a tour guide in japan goes blind after seeing her fiancé’s infidelity, she befriends a fellow filipino keen to coax her out of the darkness.",2018.0,December,"['international movies', 'romantic movies']",['philippines'],True,False
81026478,minute to win it,no director listed,apolo anton ohno,united states,2018-12-15,2013,tv-pg,1 season,reality tv,"in this game show hosted by olympian apolo anton ohno, contestants compete by completing 60-second challenges using common household items.",2018.0,December,['reality tv'],['united states'],False,True
81034632,once in a lifetime sessions with george ezra,no director listed,no cast listed,country not specified,2018-12-15,2018,tv-14,78 min,"documentaries, music & musicals",english singer-songwriter george ezra performs his standout songs and speaks about his transformation from aspiring bassist to pop star.,2018.0,December,"['documentaries', 'music & musicals']",['country not specified'],True,False
81034633,once in a lifetime sessions with kasabian,matt askem,"sergio pizzorno, tom meighan, chris edwards, ian mattthews, lauren laverne",country not specified,2018-12-15,2018,tv-ma,79 min,"documentaries, music & musicals","between shots of live performances, tom meighan and sergio pizzorno of the english rock band talk about the 20-plus years of making music together.",2018.0,December,"['documentaries', 'music & musicals']",['country not specified'],True,False
81034634,once in a lifetime sessions with onerepublic,no director listed,no cast listed,country not specified,2018-12-15,2018,tv-pg,73 min,"documentaries, music & musicals","exclusive interviews, live performances and studio recording sessions offer an intimate look at how onerepublic became the successful band it is today.",2018.0,December,"['documentaries', 'music & musicals']",['country not specified'],True,False
81034635,once in a lifetime sessions with snow patrol,matt askem,"gary lightbody, nathan connolly, jonny quinn, paul wilson, johnny mcdaid, edith bowman",country not specified,2018-12-15,2018,tv-ma,83 min,"documentaries, music & musicals","in addition to concert scenes and studio recording sessions, this documentary presents exclusive interviews of the five men from the irish rock band.",2018.0,December,"['documentaries', 'music & musicals']",['country not specified'],True,False
80988832,sad hill unearthed,guillermo de oliveira,no cast listed,spain,2018-12-15,2017,tv-14,83 min,"documentaries, international movies","an eclectic group of fans of 1966's ""the good, the bad and the ugly"" attempt to restore the cemetery set in spain where the movie's climax was filmed.",2018.0,December,"['documentaries', 'international movies']",['spain'],True,False
81004164,shtisel,no director listed,"doval'e glickman, michael aloni, ayelet zurer, neta riskin, shira haas, sarel piterman, zohar shtrauss, orly silbersatz banai, sasson gabai, shlomo shitrit",israel,,2015,tv-pg,2 seasons,"international tv shows, tv dramas","a haredi family living in an ultra-orthodox neighborhood of jerusalem reckons with love, loss and the doldrums of daily life.",,,"['international tv shows', 'tv dramas']",['israel'],False,True
80179556,skin wars: fresh paint,no director listed,rupaul,united states,2018-12-15,2016,tv-14,1 season,reality tv,"in each episode of this ""skin wars"" spinoff hosted by rupaul, talented artists from various fields compete in body art for the first time.",2018.0,December,['reality tv'],['united states'],False,True
80188902,the bad education movie,elliot hegarty,"jack whitehall, joanna scanlan, iain glen, ethan lawrence, layton williams, kae alexander, weruche opia, nikki runeckles, charlie wernham, jack binstead",united kingdom,2018-12-15,2015,tv-ma,87 min,comedies,"britain's most ineffective but caring teacher takes his class to cornwall for one last school trip, where anything could happen –
 and probably will.",2018.0,December,['comedies'],['united kingdom'],True,False
81045054,vanjagar ulagam,manoj beedha,"guru somasundaram, cibi bhuvana chandran, vishagan vanangamudi, anisha ambrose, chandini tamilarasan, azhagamperumal, john vijay, vasu vikram, hareesh peradi, jayaprakash radhakrishnan",india,2018-12-15,2018,tv-ma,145 min,"dramas, international movies, thrillers",shyam wakes to discover he's suspected in a murder that one journalist believes may have ties to a mysterious gangster.,2018.0,December,"['dramas', 'international movies', 'thrillers']",['india'],True,False
81026477,winsanity,no director listed,donald faison,united states,2018-12-15,2016,tv-g,1 season,reality tv,actor donald faison hosts this game show in which contestants must arrange numerical-based trivia tidbits from largest to smallest for various prizes.,2018.0,December,['reality tv'],['united states'],False,True
80989891,fit for fashion,no director listed,louise roe,country not specified,,2015,tv-14,2 seasons,"international tv shows, reality tv","in this reality series, physique meets fashion as contestants compete in challenges to transform both body and image for the grand prize of $100,000.",,,"['international tv shows', 'reality tv']",['country not specified'],False,True
80051137,fuller house,no director listed,"candace cameron bure, jodie sweetin, andrea barber, michael campion, elias harger, soni bringas, dashiell messitt, fox messitt, john stamos, bob saget, dave coulier, lori loughlin, scott weinger, blake tuomy-wilhoit, dylan tuomy-wilhoit, john brotherton, juan pablo di pace",united states,,2018,tv-y7,4 seasons,tv comedies,the tanner family’s adventures continue as dj tanner-fuller shares a home with her sister stephanie and friend kimmy who help raise her three boys.,,,['tv comedies'],['united states'],False,True
81042804,hymn of death,no director listed,"lee jong-suk, shin hye-sun, kim myeong-su, park seon-im, kim won-hae, hwang yeong-hee, lee ji-hoon, go bo-gyeol, shin jae-ha",south korea,2018-12-14,2018,tv-14,1 season,"international tv shows, korean tv shows, romantic tv shows","during the japanese colonial period, married playwright kim u-jin falls in love with soprano yun sim-deok, one of korea’s notable new women.",2018.0,December,"['international tv shows', 'korean tv shows', 'romantic tv shows']",['south korea'],False,True
80240817,inside the real narcos,no director listed,jason fox,country not specified,2018-12-14,2018,tv-ma,1 season,"british tv shows, crime tv shows, docuseries","exposing a rarely seen perspective on the drug wars, ex-special forces commando jason fox interviews dangerous traffickers and cartel members.",2018.0,December,"['british tv shows', 'crime tv shows', 'docuseries']",['country not specified'],False,True
80116922,inside the world’s toughest prisons,no director listed,paul connolly,united kingdom,,2018,tv-ma,3 seasons,"british tv shows, crime tv shows, docuseries","investigative journalist paul connolly becomes a voluntary inmate in the world's most volatile prisons, where intimidation and brutality rule.",,,"['british tv shows', 'crime tv shows', 'docuseries']",['united kingdom'],False,True
80240715,roma,alfonso cuarón,"yalitza aparicio, marina de tavira","mexico, united states",2018-12-14,2018,r,135 min,"dramas, independent movies, international movies","director alfonso cuarón delivers a vivid, emotional portrait of domestic life and social hierarchy set against mexico's political turmoil of the 1970s.",2018.0,December,"['dramas', 'independent movies', 'international movies']","['mexico', 'united states']",True,False
80222301,samson,"bruce macdonald, gabriel sabloff","taylor james, billy zane, lindsay wagner, caitlin leahy, rutger hauer, jackson rathbone, brandon auret, frances sholto-douglas, greg kriek","south africa, united states",2018-12-14,2018,pg-13,109 min,"action & adventure, dramas, faith & spirituality",the biblical story of samson becomes this sword-and-sandals epic about an israelite warrior whose god-given brawn is undone by a beautiful temptress.,2018.0,December,"['action & adventure', 'dramas', 'faith & spirituality']","['south africa', 'united states']",True,False
80207046,sunderland 'til i die,no director listed,no cast listed,united kingdom,2018-12-14,2018,tv-ma,1 season,"british tv shows, docuseries, international tv shows",this docuseries follows english soccer club sunderland through the 2017-18 season as they try to bounce back after relegation from the premier league.,2018.0,December,"['british tv shows', 'docuseries', 'international tv shows']",['united kingdom'],False,True
80989867,the apartment,no director listed,"jamie durie, laurence llewelyn-bowen",singapore,,2014,tv-pg,2 seasons,"international tv shows, reality tv","with their eyes on the grand prize, amateur designers push their creative limits in this reality competition show hosted by design icon jamie durie.",,,"['international tv shows', 'reality tv']",['singapore'],False,True
80216124,the fix,no director listed,"jimmy carr, d.l. hughley, katherine ryan",united states,2018-12-14,2018,tv-ma,1 season,tv comedies,"comedians jimmy carr, d.l. hughley and katherine ryan tackle the world's woes with help from a rotating crew of funny guests and an actual expert.",2018.0,December,['tv comedies'],['united states'],False,True
80187030,the innocent man,no director listed,john grisham,united states,2018-12-14,2018,tv-ma,1 season,"crime tv shows, docuseries","this documentary adaptation of john grisham's only nonfiction book raises troubling questions about two murder cases in ada, oklahoma, in the 1980s.",2018.0,December,"['crime tv shows', 'docuseries']",['united states'],False,True
80191239,tidelands,no director listed,"charlotte best, elsa pataky, marco pigossi, aaron jakubenko, mattias inwood, dalip sondhi, alex dimitriades, richard davies, caroline brazier, peter o'brien, madeleine madden",australia,2018-12-14,2018,tv-ma,1 season,"crime tv shows, international tv shows, tv dramas","ex-con cal mcteer's return to her hometown of orphelin bay blows the lid off a generations-long conspiracy of silence around murder, drugs and sirens.",2018.0,December,"['crime tv shows', 'international tv shows', 'tv dramas']",['australia'],False,True
80105699,travelers,no director listed,"eric mccormack, mackenzie porter, nesta cooper, jared paul abrahamson, reilly dolman, patrick gilmore","canada, united states",,2018,tv-ma,3 seasons,"crime tv shows, international tv shows, tv dramas","a federal agent tracks four people who suddenly seem to possess entirely new personalities, leading to a startling discovery about humanity's future.",,,"['crime tv shows', 'international tv shows', 'tv dramas']","['canada', 'united states']",False,True
